order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
OI000005616,O000138,P000227,7,544.88,56.18,3757.98
OI000005617,O001121,P000402,3,1679.86,180.32,4859.26
OI000005618,O000518,P000404,9,39.18,3.73,348.89
OI000005619,O001591,P000659,1,181.9,45.78,136.12
OI000005620,O002127,P000756,2,1075.19,8.59,2141.79
OI000005621,O000359,P000264,1,336.58,97.42,239.15999999999997
OI000005622,O001435,P000388,3,833.48,134.66,2365.78
OI000005623,O001727,P000295,5,813.42,47.15,4019.95
OI000005624,O002926,P000237,3,1622.17,199.06,4667.45
OI000005625,O000411,P000715,4,297.93,22.22,1169.5
OI000005626,O000868,P000175,1,524.31,93.75,430.55999999999995
OI000005627,O002280,P000668,9,1135.87,299.48,9923.349999999999
OI000005628,O002723,P000288,4,997.91,26.94,3964.7
OI000005629,O000438,P000953,6,452.68,101.55,2614.5299999999997
OI000005630,O000821,P000884,6,592.0,59.15,3492.85
OI000005631,O000413,P000987,6,665.36,28.36,3963.7999999999997
OI000005632,O000759,P000332,4,1943.63,423.03,7351.490000000001
OI000005633,O002784,P000249,6,1700.31,474.21,9727.650000000001
OI000005634,O001084,P000445,5,15.37,4.35,72.5
OI000005635,O002400,P000162,9,140.8,7.0,1260.2
OI000005636,O002994,P000025,7,206.32,47.13,1397.11
OI000005637,O001034,P000130,7,21.09,5.55,142.07999999999998
OI000005638,O000134,P000993,5,827.63,63.56,4074.5899999999997
OI000005639,O000277,P000215,3,1358.6,214.34,3861.4599999999996
OI000005640,O001378,P000518,9,304.09,86.78,2650.0299999999997
OI000005641,O000103,P000741,7,1657.77,237.07,11367.32
OI000005642,O002599,P000832,4,197.18,9.16,779.5600000000001
OI000005643,O000985,P000402,2,1679.86,59.76,3299.9599999999996
OI000005644,O001436,P000228,10,224.88,23.62,2225.1800000000003
OI000005645,O000838,P000387,1,1137.42,136.06,1001.3600000000001
OI000005646,O000283,P000796,9,609.16,123.1,5359.339999999999
OI000005647,O002397,P000906,10,661.16,23.6,6587.999999999999
OI000005648,O000400,P000569,7,65.61,2.47,456.79999999999995
OI000005649,O000582,P000454,6,884.28,184.87,5120.81
OI000005650,O002425,P000081,2,113.79,9.45,218.13000000000002
OI000005651,O001521,P000104,6,373.15,68.58,2170.3199999999997
OI000005652,O001575,P000771,5,1098.48,63.04,5429.36
OI000005653,O002278,P000029,3,1194.26,103.28,3479.4999999999995
OI000005654,O000601,P000922,9,1803.24,507.15,15722.01
OI000005655,O001325,P000501,2,178.2,24.18,332.21999999999997
OI000005656,O002245,P000197,5,374.57,68.88,1803.9699999999998
OI000005657,O001458,P000673,4,500.63,63.46,1939.06
OI000005658,O002147,P000594,1,1038.1,307.11,730.9899999999999
OI000005659,O001941,P000528,3,1159.69,146.48,3332.59
OI000005660,O002928,P000314,10,1319.43,157.48,13036.820000000002
OI000005661,O000665,P000737,4,482.37,131.71,1797.77
OI000005662,O000601,P000046,6,1555.11,385.42,8945.24
OI000005663,O001011,P000928,7,1542.52,110.3,10687.34
OI000005664,O001616,P000050,9,563.1,11.16,5056.740000000001
OI000005665,O002460,P000999,9,1761.88,520.41,15336.510000000002
OI000005666,O001735,P000394,2,1813.72,98.86,3528.58
OI000005667,O002133,P000703,2,1588.79,182.31,2995.27
OI000005668,O000659,P000409,5,256.31,15.2,1266.35
OI000005669,O001033,P000844,8,459.84,122.18,3556.54
OI000005670,O000500,P000186,5,148.72,33.82,709.78
OI000005671,O000871,P000770,1,1272.05,13.97,1258.08
OI000005672,O002921,P000510,10,173.14,13.1,1718.3
OI000005673,O000672,P000734,2,155.02,8.55,301.49
OI000005674,O002254,P000343,2,1869.22,313.5,3424.94
OI000005675,O002049,P000479,3,318.03,34.55,919.54
OI000005676,O002535,P000641,7,1031.81,9.9,7212.77
OI000005677,O001657,P000108,1,122.16,18.61,103.55
OI000005678,O000362,P000116,5,623.48,161.04,2956.36
OI000005679,O000691,P000289,3,1937.94,245.63,5568.19
OI000005680,O001186,P000241,5,1279.61,48.52,6349.529999999999
OI000005681,O000775,P000862,10,1783.07,457.75,17372.95
OI000005682,O000435,P000984,5,116.44,6.31,575.8900000000001
OI000005683,O002134,P000805,5,43.34,7.05,209.65
OI000005684,O002152,P000639,3,674.01,86.99,1935.04
OI000005685,O001919,P000996,4,356.46,51.83,1374.01
OI000005686,O001243,P000529,10,923.0,17.18,9212.82
OI000005687,O000165,P000978,7,618.23,17.35,4310.26
OI000005688,O002437,P000087,1,437.07,116.57,320.5
OI000005689,O002927,P000570,3,1069.19,242.57,2965.0
OI000005690,O002812,P000264,7,336.58,29.72,2326.34
OI000005691,O000793,P000048,7,494.03,53.56,3404.65
OI000005692,O000711,P000284,4,313.06,28.37,1223.8700000000001
OI000005693,O002255,P000903,2,1205.79,323.54,2088.04
OI000005694,O001647,P000837,2,1155.87,324.85,1986.8899999999999
OI000005695,O001007,P000550,5,110.91,30.03,524.52
OI000005696,O001962,P000711,7,1217.93,307.42,8218.09
OI000005697,O002838,P000208,1,877.76,263.1,614.66
OI000005698,O002230,P000756,3,1075.19,203.18,3022.3900000000003
OI000005699,O002902,P000827,9,326.87,39.47,2902.36
OI000005700,O001538,P000782,1,188.19,27.26,160.93
OI000005701,O000306,P000701,6,847.69,46.43,5039.71
OI000005702,O001822,P000415,4,723.99,22.71,2873.25
OI000005703,O001997,P000138,7,742.8,140.28,5059.32
OI000005704,O002979,P000264,9,336.58,84.93,2944.29
OI000005705,O001774,P000345,6,606.24,136.8,3500.64
OI000005706,O001717,P000462,5,1819.98,445.71,8654.19
OI000005707,O001397,P000726,8,928.18,105.24,7320.2
OI000005708,O002105,P000911,9,1740.99,383.62,15285.289999999999
OI000005709,O001720,P000486,5,1162.43,118.53,5693.620000000001
OI000005710,O000236,P000641,6,1031.81,171.29,6019.57
OI000005711,O000360,P000943,8,1140.36,267.48,8855.4
OI000005712,O000919,P000385,4,1874.09,84.65,7411.71
OI000005713,O001897,P000473,7,1794.25,10.01,12549.74
OI000005714,O002640,P000875,5,1163.14,76.28,5739.420000000001
OI000005715,O002871,P000904,4,483.23,34.64,1898.28
OI000005716,O002661,P000428,8,745.37,135.81,5827.15
OI000005717,O001580,P000768,3,552.93,35.12,1623.67
OI000005718,O002739,P000063,2,211.84,9.68,414.0
OI000005719,O002134,P000046,10,1555.11,376.45,15174.649999999998
OI000005720,O000507,P000466,10,182.23,19.81,1802.49
OI000005721,O000806,P000591,7,1452.79,291.8,9877.73
OI000005722,O002802,P000406,7,139.86,11.64,967.3800000000001
OI000005723,O000656,P000502,2,1021.62,176.97,1866.27
OI000005724,O002832,P000203,1,372.51,100.78,271.73
OI000005725,O002190,P000184,9,127.09,18.91,1124.8999999999999
OI000005726,O000824,P000967,3,1629.27,392.21,4495.599999999999
OI000005727,O001598,P000371,1,438.52,77.43,361.09
OI000005728,O000884,P000714,4,44.9,8.02,171.57999999999998
OI000005729,O001189,P000910,4,360.6,97.56,1344.8400000000001
OI000005730,O002417,P000205,10,1027.59,89.89,10186.01
OI000005731,O002329,P000997,9,1002.0,278.02,8739.98
OI000005732,O002308,P000757,1,330.69,58.66,272.03
OI000005733,O001958,P000842,8,191.61,26.36,1506.5200000000002
OI000005734,O001542,P000304,1,1518.34,89.91,1428.4299999999998
OI000005735,O002654,P000041,9,834.66,58.36,7453.58
OI000005736,O001775,P000722,7,455.23,18.17,3168.44
OI000005737,O001117,P000270,6,380.64,94.64,2189.2000000000003
OI000005738,O000410,P000351,6,498.38,142.25,2848.0299999999997
OI000005739,O001261,P000675,2,953.37,78.67,1828.07
OI000005740,O002739,P000557,4,37.77,9.66,141.42000000000002
OI000005741,O002203,P000819,7,462.02,119.06,3115.08
OI000005742,O001740,P000469,2,927.16,243.15,1611.1699999999998
OI000005743,O002213,P000210,5,849.87,115.57,4133.780000000001
OI000005744,O000463,P000584,9,1474.96,421.95,12852.689999999999
OI000005745,O001252,P000497,7,242.36,26.8,1669.72
OI000005746,O000355,P000654,4,755.13,25.62,2994.9
OI000005747,O002847,P000272,9,1893.6,116.16,16926.239999999998
OI000005748,O002642,P000624,5,401.33,107.16,1899.4899999999998
OI000005749,O000801,P000756,4,1075.19,177.0,4123.76
OI000005750,O000608,P000222,5,395.06,52.1,1923.2
OI000005751,O002752,P000704,7,431.83,83.26,2939.5499999999997
OI000005752,O000400,P000493,9,1855.43,160.53,16538.34
OI000005753,O001818,P000483,10,779.77,108.69,7689.01
OI000005754,O000186,P000937,6,1807.84,502.01,10345.029999999999
OI000005755,O002863,P000173,3,1705.15,249.12,4866.330000000001
OI000005756,O001181,P000858,10,1053.91,53.29,10485.81
OI000005757,O000212,P000438,2,1368.96,46.9,2691.02
OI000005758,O000943,P000481,8,1447.12,21.42,11555.539999999999
OI000005759,O000267,P000218,7,1997.53,42.31,13940.4
OI000005760,O001058,P000718,2,1719.5,487.25,2951.75
OI000005761,O002870,P000820,7,440.62,118.63,2965.71
OI000005762,O001510,P000201,7,1143.59,249.57,7755.5599999999995
OI000005763,O000847,P000795,6,664.38,68.94,3917.3399999999997
OI000005764,O000561,P000979,8,1379.64,411.76,10625.36
OI000005765,O000242,P000908,4,336.6,46.18,1300.22
OI000005766,O000344,P000484,7,768.71,212.63,5168.34
OI000005767,O002146,P000003,9,353.8,99.75,3084.4500000000003
OI000005768,O002610,P000685,9,1730.91,333.81,15244.380000000001
OI000005769,O000464,P000668,6,1135.87,63.89,6751.329999999999
OI000005770,O002111,P000324,6,484.71,85.59,2822.6699999999996
OI000005771,O001996,P000313,1,20.74,0.41,20.33
OI000005772,O000429,P000276,9,135.17,0.7,1215.83
OI000005773,O000637,P000467,6,847.94,16.71,5070.93
OI000005774,O002814,P000763,2,1986.37,89.18,3883.56
OI000005775,O001459,P000643,8,1834.47,248.73,14427.03
OI000005776,O000065,P000479,5,318.03,34.45,1555.6999999999998
OI000005777,O000676,P000904,9,483.23,59.25,4289.82
OI000005778,O002600,P000166,7,1189.26,314.68,8010.139999999999
OI000005779,O001832,P000724,8,444.71,51.03,3506.6499999999996
OI000005780,O001850,P000846,2,896.44,179.63,1613.25
OI000005781,O002009,P000422,8,973.57,13.35,7775.21
OI000005782,O001607,P000435,2,31.91,4.91,58.91
OI000005783,O000108,P000153,10,1133.43,177.56,11156.740000000002
OI000005784,O001392,P000032,2,671.75,43.68,1299.82
OI000005785,O001809,P000128,8,538.17,129.27,4176.089999999999
OI000005786,O000492,P000562,8,578.74,163.03,4466.89
OI000005787,O001617,P000961,2,260.86,52.72,469.0
OI000005788,O001813,P000298,3,1178.18,150.19,3384.35
OI000005789,O001427,P000568,1,953.56,59.02,894.54
OI000005790,O001232,P000283,10,920.82,125.65,9082.550000000001
OI000005791,O002647,P000376,9,1068.19,135.82,9477.890000000001
OI000005792,O002683,P000461,4,92.03,19.94,348.18
OI000005793,O001154,P000346,10,1842.42,356.45,18067.75
OI000005794,O002984,P000876,4,1082.38,209.95,4119.570000000001
OI000005795,O001334,P000247,5,1979.0,204.12,9690.88
OI000005796,O000364,P000623,5,5.35,0.58,26.17
OI000005797,O002813,P000426,5,462.37,70.49,2241.36
OI000005798,O002167,P000223,5,1597.96,304.81,7684.99
OI000005799,O001855,P000195,3,828.98,210.06,2276.88
OI000005800,O002163,P000569,8,65.61,8.63,516.25
OI000005801,O002007,P000891,6,1668.5,497.79,9513.21
OI000005802,O001133,P000581,1,498.49,69.54,428.95
OI000005803,O001591,P000374,8,500.89,19.62,3987.5
OI000005804,O002541,P000292,1,234.11,25.55,208.56
OI000005805,O002136,P000300,9,47.94,7.39,424.07
OI000005806,O000223,P000538,9,1885.34,317.32,16650.739999999998
OI000005807,O002928,P000301,7,869.74,104.44,5983.740000000001
OI000005808,O001832,P000145,10,2.73,0.35,26.95
OI000005809,O001278,P000258,2,907.59,69.53,1745.65
OI000005810,O001700,P000224,10,1528.69,395.1,14891.800000000001
OI000005811,O000128,P000137,2,1305.73,57.55,2553.91
OI000005812,O000718,P000357,9,1755.07,337.31,15458.32
OI000005813,O002625,P000512,8,1305.82,330.12,10116.439999999999
OI000005814,O002773,P000963,8,344.78,25.64,2732.6
OI000005815,O000780,P000970,6,750.28,102.75,4398.93
OI000005816,O002383,P000918,6,284.36,42.37,1663.7900000000002
OI000005817,O001606,P000054,9,1664.6,62.83,14918.57
OI000005818,O002675,P000112,8,1915.88,86.9,15240.140000000001
OI000005819,O000499,P000608,5,1748.7,204.06,8539.44
OI000005820,O002674,P000674,4,1151.2,265.15,4339.650000000001
OI000005821,O002331,P000499,1,253.05,52.11,200.94
OI000005822,O002860,P000492,6,1144.18,317.31,6547.7699999999995
OI000005823,O000708,P000716,5,223.06,56.92,1058.3799999999999
OI000005824,O002510,P000920,1,477.7,119.11,358.59
OI000005825,O000127,P000355,3,1953.77,570.01,5291.299999999999
OI000005826,O002463,P000326,5,1654.72,309.83,7963.77
OI000005827,O001338,P000442,5,120.29,27.46,573.99
OI000005828,O000984,P000813,8,156.58,43.74,1208.9
OI000005829,O001954,P000167,9,465.82,19.33,4173.05
OI000005830,O002335,P000330,4,321.48,86.82,1199.1000000000001
OI000005831,O001371,P000815,10,15.61,1.31,154.79
OI000005832,O000213,P000612,7,120.35,31.58,810.8699999999999
OI000005833,O000328,P000523,8,945.91,60.24,7507.04
OI000005834,O000940,P000891,9,1668.5,480.59,14535.91
OI000005835,O000517,P000110,10,1933.44,317.56,19016.84
OI000005836,O002817,P000726,6,928.18,105.07,5464.01
OI000005837,O002688,P000538,5,1885.34,94.9,9331.8
OI000005838,O000974,P000890,6,347.96,60.24,2027.5199999999998
OI000005839,O002690,P000413,9,999.73,267.48,8730.09
OI000005840,O000221,P000853,7,1677.26,77.57,11663.25
OI000005841,O001830,P000098,9,1762.8,125.33,15739.869999999999
OI000005842,O001100,P000302,7,1661.73,138.19,11493.92
OI000005843,O002081,P000746,6,577.19,136.5,3326.6400000000003
OI000005844,O002373,P000609,10,822.73,113.52,8113.779999999999
OI000005845,O002986,P000505,3,1800.61,271.03,5130.8
OI000005846,O002334,P000342,10,942.36,170.03,9253.57
OI000005847,O000868,P000337,1,794.19,112.88,681.3100000000001
OI000005848,O002588,P000570,6,1069.19,264.77,6150.370000000001
OI000005849,O000716,P000157,2,1411.2,321.61,2500.79
OI000005850,O002683,P000913,7,1745.3,99.15,12117.95
OI000005851,O001923,P000256,10,91.68,13.8,903.0000000000001
OI000005852,O000664,P000914,5,1300.83,175.57,6328.58
OI000005853,O001139,P000205,6,1027.59,147.2,6018.339999999999
OI000005854,O002792,P000668,9,1135.87,172.82,10050.009999999998
OI000005855,O001139,P000332,10,1943.63,493.97,18942.33
OI000005856,O000813,P000417,7,460.04,39.25,3181.03
OI000005857,O002113,P000072,2,809.43,15.08,1603.78
OI000005858,O000312,P000767,1,1966.38,172.28,1794.1000000000001
OI000005859,O000607,P000610,5,1977.72,148.01,9740.59
OI000005860,O001976,P000152,2,68.04,7.47,128.61
OI000005861,O002632,P000206,7,1585.25,234.61,10862.14
OI000005862,O000498,P000845,1,1606.54,268.64,1337.9
OI000005863,O002505,P000467,5,847.94,98.3,4141.400000000001
OI000005864,O000777,P000669,8,709.86,57.1,5621.78
OI000005865,O001295,P000677,1,939.01,256.66,682.3499999999999
OI000005866,O001819,P000094,9,477.6,49.46,4248.9400000000005
OI000005867,O001722,P000062,2,512.56,84.16,940.9599999999999
OI000005868,O000583,P000110,7,1933.44,395.68,13138.4
OI000005869,O002536,P000976,10,1278.46,288.84,12495.76
OI000005870,O001978,P000549,7,1789.52,214.71,12311.93
OI000005871,O000196,P000815,4,15.61,2.63,59.809999999999995
OI000005872,O002995,P000226,5,661.78,198.12,3110.7799999999997
OI000005873,O000629,P000239,4,1699.59,488.75,6309.61
OI000005874,O001700,P000436,10,1726.17,255.04,17006.66
OI000005875,O002230,P000501,4,178.2,51.34,661.4599999999999
OI000005876,O002941,P000003,6,353.8,85.37,2037.4300000000003
OI000005877,O000636,P000570,8,1069.19,161.76,8391.76
OI000005878,O000494,P000075,2,1725.0,185.5,3264.5
OI000005879,O000563,P000500,4,1471.06,74.47,5809.7699999999995
OI000005880,O000867,P000232,3,71.84,18.81,196.71
OI000005881,O000091,P000047,6,233.35,13.68,1386.4199999999998
OI000005882,O002951,P000702,7,1444.85,378.92,9735.029999999999
OI000005883,O000532,P000161,6,273.91,67.04,1576.42
OI000005884,O002484,P000051,7,805.96,102.09,5539.63
OI000005885,O000967,P000293,1,1434.85,170.94,1263.9099999999999
OI000005886,O001444,P000969,1,1988.87,511.56,1477.31
OI000005887,O000851,P000229,1,1312.83,0.91,1311.9199999999998
OI000005888,O002340,P000744,3,824.67,114.57,2359.4399999999996
OI000005889,O000068,P000150,2,1591.64,324.94,2858.34
OI000005890,O001083,P000965,2,549.05,146.75,951.3499999999999
OI000005891,O000691,P000283,1,920.82,223.7,697.1200000000001
OI000005892,O002778,P000297,1,144.92,40.89,104.02999999999999
OI000005893,O001112,P000809,1,64.16,14.85,49.309999999999995
OI000005894,O002484,P000561,7,867.09,20.48,6049.150000000001
OI000005895,O000306,P000218,6,1997.53,293.06,11692.12
OI000005896,O001244,P000568,4,953.56,243.87,3570.37
OI000005897,O000614,P000476,10,119.95,17.64,1181.86
OI000005898,O001382,P000669,9,709.86,158.78,6229.96
OI000005899,O002670,P000872,7,1307.54,14.42,9138.359999999999
OI000005900,O000152,P000499,10,253.05,35.17,2495.33
OI000005901,O001635,P000836,4,1875.69,280.13,7222.63
OI000005902,O000168,P000192,10,1167.53,296.12,11379.179999999998
OI000005903,O002237,P000818,6,82.46,8.57,486.19
OI000005904,O002322,P000544,10,1583.93,212.59,15626.710000000001
OI000005905,O002277,P000673,6,500.63,0.79,3002.99
OI000005906,O000879,P000414,2,131.02,11.17,250.87000000000003
OI000005907,O000418,P000561,6,867.09,138.72,5063.82
OI000005908,O001521,P000814,2,1318.54,287.78,2349.3
OI000005909,O000924,P000877,2,1494.67,22.25,2967.09
OI000005910,O002007,P000721,3,1126.69,156.72,3223.3500000000004
OI000005911,O001144,P000124,2,662.53,192.95,1132.11
OI000005912,O002607,P000304,3,1518.34,160.21,4394.8099999999995
OI000005913,O000474,P000505,10,1800.61,71.31,17934.789999999997
OI000005914,O001251,P000135,4,1752.72,172.1,6838.78
OI000005915,O002248,P000731,2,448.45,50.39,846.51
OI000005916,O001541,P000089,3,1258.98,255.19,3521.75
OI000005917,O002668,P000928,10,1542.52,4.31,15420.890000000001
OI000005918,O000940,P000778,7,759.17,53.71,5260.48
OI000005919,O000154,P000018,6,9.09,1.93,52.61
OI000005920,O000700,P000257,4,1644.63,157.87,6420.650000000001
OI000005921,O001381,P000946,9,1945.74,498.25,17013.41
OI000005922,O000547,P000138,3,742.8,22.19,2206.2099999999996
OI000005923,O000811,P000951,3,85.6,19.15,237.64999999999995
OI000005924,O002566,P000739,4,172.97,45.3,646.58
OI000005925,O000970,P000457,2,968.45,146.99,1789.91
OI000005926,O001197,P000359,10,17.82,3.91,174.29
OI000005927,O000050,P000289,7,1937.94,6.73,13558.85
OI000005928,O001803,P000634,6,1987.65,283.79,11642.11
OI000005929,O002256,P000961,10,260.86,24.86,2583.7400000000002
OI000005930,O001352,P000570,2,1069.19,258.33,1880.0500000000002
OI000005931,O000829,P000935,5,1094.05,252.27,5217.98
OI000005932,O001100,P000925,3,1630.6,64.45,4827.349999999999
OI000005933,O002820,P000866,5,920.6,164.99,4438.01
OI000005934,O001562,P000027,3,541.67,122.78,1502.2299999999998
OI000005935,O002148,P000312,6,766.77,78.26,4522.36
OI000005936,O002500,P000250,8,191.78,26.86,1507.38
OI000005937,O000100,P000549,4,1789.52,350.53,6807.55
OI000005938,O001911,P000230,2,626.37,79.4,1173.34
OI000005939,O001265,P000303,4,133.92,15.29,520.39
OI000005940,O001011,P000789,6,5.28,1.15,30.53
OI000005941,O002078,P000932,2,848.21,39.7,1656.72
OI000005942,O000240,P000016,2,839.54,203.77,1475.31
OI000005943,O001576,P000647,3,753.4,92.76,2167.4399999999996
OI000005944,O002250,P000515,8,153.98,36.15,1195.6899999999998
OI000005945,O001740,P000282,10,1298.18,274.4,12707.400000000001
OI000005946,O001183,P000372,5,1047.95,35.75,5204.0
OI000005947,O001010,P000128,6,538.17,98.25,3130.7699999999995
OI000005948,O001674,P000391,7,1505.24,386.07,10150.61
OI000005949,O000356,P000766,5,229.31,35.21,1111.34
OI000005950,O002669,P000704,6,431.83,26.42,2564.56
OI000005951,O002087,P000166,3,1189.26,197.82,3369.9599999999996
OI000005952,O001255,P000583,9,835.47,109.92,7409.31
OI000005953,O001597,P000234,10,1658.18,57.31,16524.489999999998
OI000005954,O001191,P000635,9,794.9,147.01,7007.089999999999
OI000005955,O000692,P000045,3,1873.28,358.03,5261.81
OI000005956,O001110,P000842,5,191.61,8.08,949.97
OI000005957,O002275,P000742,9,319.51,73.54,2802.05
OI000005958,O002889,P000535,7,691.04,89.6,4747.679999999999
OI000005959,O000368,P000379,3,243.16,43.66,685.82
OI000005960,O000087,P000652,5,1405.91,294.1,6735.45
OI000005961,O000822,P000636,6,269.04,41.99,1572.2500000000002
OI000005962,O002962,P000068,7,146.58,42.51,983.5500000000002
OI000005963,O001084,P000005,4,1877.25,281.37,7227.63
OI000005964,O000370,P000440,6,1196.88,295.4,6885.880000000001
OI000005965,O000096,P000032,3,671.75,44.9,1970.35
OI000005966,O002789,P000112,8,1915.88,406.06,14920.980000000001
OI000005967,O002866,P000272,9,1893.6,82.23,16960.17
OI000005968,O001252,P000881,2,1764.4,454.8,3074.0
OI000005969,O002772,P000404,6,39.18,3.81,231.26999999999998
OI000005970,O001405,P000070,3,1035.7,140.41,2966.6900000000005
OI000005971,O000147,P000888,8,217.17,3.06,1734.3
OI000005972,O001730,P000182,7,1372.23,144.36,9461.25
OI000005973,O001128,P000334,5,1110.66,208.06,5345.24
OI000005974,O002342,P000072,7,809.43,2.41,5663.599999999999
OI000005975,O001440,P000672,7,574.61,61.31,3960.96
OI000005976,O001898,P000319,3,1662.56,267.89,4719.79
OI000005977,O002042,P000217,10,1403.4,63.59,13970.41
OI000005978,O002597,P000939,3,1542.39,456.59,4170.58
OI000005979,O001233,P000061,2,1202.79,229.86,2175.72
OI000005980,O001962,P000160,8,122.22,22.04,955.72
OI000005981,O000171,P000678,10,144.37,0.8,1442.9
OI000005982,O000009,P000779,8,1324.14,246.32,10346.800000000001
OI000005983,O002807,P000893,10,156.29,23.71,1539.1899999999998
OI000005984,O002214,P000913,10,1745.3,102.39,17350.61
OI000005985,O002848,P000038,4,851.35,67.34,3338.06
OI000005986,O001065,P000603,1,1296.91,261.04,1035.8700000000001
OI000005987,O001459,P000854,9,270.75,57.87,2378.88
OI000005988,O001737,P000793,9,299.32,30.34,2663.54
OI000005989,O000354,P000680,8,962.16,41.92,7655.36
OI000005990,O002119,P000859,7,1721.38,40.82,12008.84
OI000005991,O001966,P000006,2,1376.48,288.14,2464.82
OI000005992,O001335,P000084,7,398.93,82.85,2709.6600000000003
OI000005993,O001890,P000824,4,1754.59,115.98,6902.38
OI000005994,O000877,P000734,4,155.02,16.64,603.44
OI000005995,O002965,P000571,1,971.97,48.61,923.36
OI000005996,O002083,P000309,8,1158.95,24.04,9247.56
OI000005997,O002158,P000358,4,500.38,120.14,1881.3799999999999
OI000005998,O000610,P000102,8,44.65,2.63,354.57
OI000005999,O002364,P000929,5,644.09,147.87,3072.5800000000004
OI000006000,O002950,P000291,8,1717.2,66.18,13671.42
OI000006001,O001124,P000532,1,1097.79,104.97,992.8199999999999
OI000006002,O002589,P000735,9,1898.21,254.87,16829.02
OI000006003,O002842,P000740,8,222.9,30.59,1752.6100000000001
OI000006004,O000271,P000935,6,1094.05,266.49,6297.8099999999995
OI000006005,O001851,P000463,2,1051.21,50.33,2052.09
OI000006006,O001799,P000900,2,1752.18,47.76,3456.6
OI000006007,O001205,P000914,7,1300.83,53.96,9051.85
OI000006008,O000156,P000451,2,1164.33,25.09,2303.5699999999997
OI000006009,O001515,P000261,5,1772.1,200.58,8659.92
OI000006010,O000987,P000561,9,867.09,89.77,7714.04
OI000006011,O001695,P000988,3,951.78,30.67,2824.67
OI000006012,O001188,P000722,10,455.23,44.26,4508.04
OI000006013,O000815,P000420,9,1735.81,371.67,15250.619999999999
OI000006014,O001284,P000863,7,1876.0,347.85,12784.15
OI000006015,O001443,P000555,2,51.72,2.49,100.95
OI000006016,O000657,P000551,9,151.2,18.69,1342.11
OI000006017,O000527,P000883,3,1104.69,198.3,3115.77
OI000006018,O001467,P000853,3,1677.26,11.35,5020.429999999999
OI000006019,O000855,P000309,2,1158.95,46.27,2271.63
OI000006020,O001743,P000609,4,822.73,202.05,3088.87
OI000006021,O000160,P000040,3,556.9,85.98,1584.7199999999998
OI000006022,O001946,P000663,5,416.43,64.15,2018.0
OI000006023,O002071,P000968,6,506.73,52.37,2988.01
OI000006024,O000217,P000334,10,1110.66,123.02,10983.58
OI000006025,O002605,P000513,8,268.03,23.28,2120.9599999999996
OI000006026,O000404,P000629,3,1677.51,172.09,4860.44
OI000006027,O000769,P000697,2,1507.6,271.35,2743.85
OI000006028,O001222,P000323,6,964.93,244.32,5545.26
OI000006029,O002654,P000305,4,37.98,0.31,151.60999999999999
OI000006030,O002209,P000648,10,1706.26,407.2,16655.399999999998
OI000006031,O001326,P000159,8,761.6,193.93,5898.87
OI000006032,O002350,P000835,1,1852.55,361.55,1491.0
OI000006033,O002093,P000087,8,437.07,80.68,3415.88
OI000006034,O002819,P000752,5,1858.86,262.59,9031.71
OI000006035,O001879,P000097,7,1499.25,380.83,10113.92
OI000006036,O001077,P000505,3,1800.61,217.96,5183.87
OI000006037,O000695,P000810,8,6.44,0.58,50.940000000000005
OI000006038,O001499,P000608,8,1748.7,130.53,13859.07
OI000006039,O000566,P000154,9,378.8,78.88,3330.32
OI000006040,O000916,P000088,4,316.13,88.54,1175.98
OI000006041,O000986,P000415,10,723.99,168.11,7071.79
OI000006042,O002516,P000836,7,1875.69,12.3,13117.53
OI000006043,O001096,P000369,5,1463.28,232.56,7083.839999999999
OI000006044,O001551,P000741,8,1657.77,254.55,13007.61
OI000006045,O001742,P000124,7,662.53,7.62,4630.09
OI000006046,O000075,P000070,10,1035.7,184.76,10172.24
OI000006047,O000706,P000202,8,1657.89,468.0,12795.12
OI000006048,O002836,P000958,5,1533.89,311.51,7357.9400000000005
OI000006049,O002708,P000904,9,483.23,89.51,4259.5599999999995
OI000006050,O001093,P000229,9,1312.83,41.39,11774.08
OI000006051,O001401,P000295,2,813.42,120.32,1506.52
OI000006052,O000996,P000216,7,1516.37,162.41,10452.18
OI000006053,O002831,P000338,10,402.46,84.04,3940.56
OI000006054,O000717,P000347,4,689.1,29.05,2727.35
OI000006055,O000092,P000964,1,160.72,27.38,133.34
OI000006056,O001303,P000204,4,375.65,75.91,1426.6899999999998
OI000006057,O002596,P000633,3,1471.94,240.38,4175.44
OI000006058,O000003,P000116,6,623.48,68.55,3672.33
OI000006059,O002410,P000404,4,39.18,8.11,148.61
OI000006060,O002091,P000315,4,305.52,54.05,1168.03
OI000006061,O002725,P000843,4,304.52,0.11,1217.97
OI000006062,O002809,P000300,2,47.94,3.64,92.24
OI000006063,O001257,P000475,9,769.99,18.25,6911.66
OI000006064,O002784,P000840,4,51.08,13.22,191.1
OI000006065,O002177,P000928,7,1542.52,72.24,10725.4
OI000006066,O002156,P000672,3,574.61,152.14,1571.69
OI000006067,O000934,P000968,5,506.73,55.85,2477.8
OI000006068,O002861,P000298,5,1178.18,334.01,5556.89
OI000006069,O002893,P000547,9,122.18,11.84,1087.7800000000002
OI000006070,O002545,P000090,6,911.3,133.87,5333.929999999999
OI000006071,O001657,P000980,2,1005.65,101.05,1910.25
OI000006072,O002929,P000987,6,665.36,64.0,3928.16
