order_id,customer_id,order_timestamp,status,shipping_city,shipping_method,coupon_code
O002410,C000410,2026-05-29 15:51:21.159993,completed,Ho Chi Minh City,express,
O002411,C000322,2026-02-06 09:05:33.159993,cancelled,Bien Hoa,,
O002412,C000218,2026-03-09 00:48:18.159993,pending,Ho Chi Minh City,,
O002413,C000279,2026-06-19 22:26:40.159993,cancelled,Ho Chi Minh City,express,
O002414,C000748,2026-05-14 21:43:11.159993,completed,Ho Chi Minh City,standard,
O002415,C000885,2026-06-18 11:34:18.159993,completed,Ho Chi Minh City,standard,
O002416,C000516,2026-05-04 12:08:22.159993,completed,Ho Chi Minh City,standard,
O002417,C000494,2026-04-26 06:04:08.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002418,C000994,2026-06-15 03:45:08.159993,completed,Ho Chi Minh City,standard,
O002419,C000331,2026-04-16 18:13:52.159993,completed,Ho Chi Minh City,standard,
O002420,C000503,2026-06-17 07:07:58.159993,completed,Ho Chi Minh City,standard,
O002421,C000448,2026-06-14 00:45:02.159993,completed,Ho Chi Minh City,standard,
O002422,C000077,2026-05-24 23:57:48.159993,completed,Da Nang,express,
O002423,C000885,2026-06-20 17:48:50.159993,completed,Ho Chi Minh City,express,
O002424,C000502,2026-04-28 07:21:08.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002425,C000283,2026-05-08 22:47:37.159993,cancelled,Ho Chi Minh City,standard,
O002426,C000837,2026-05-29 04:26:49.159993,completed,Ho Chi Minh City,standard,
O002427,C000620,2026-05-04 10:19:32.159993,completed,Ho Chi Minh City,standard,
O002428,C000969,2026-06-08 05:28:03.159993,pending,Ho Chi Minh City,standard,
O002429,C000650,2026-05-25 18:35:55.159993,completed,Ho Chi Minh City,standard,
O002430,C000400,2026-03-16 03:58:46.159993,returned,Ho Chi Minh City,,
O002431,C000605,2026-06-20 05:28:13.159993,completed,Ho Chi Minh City,standard,
O002432,C000762,2026-06-13 20:33:27.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O002433,C000035,2026-06-08 22:18:28.159993,completed,Ho Chi Minh City,standard,
O002434,C000961,2026-02-04 18:39:53.159993,completed,Ho Chi Minh City,,
O002435,C001000,2026-04-29 12:28:51.159993,completed,Ho Chi Minh City,standard,
O002436,C000901,2026-04-20 07:42:38.159993,returned,Ho Chi Minh City,express,SAVEUPTO20
O002437,C000800,2026-05-27 01:14:23.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002438,C000888,2026-05-26 06:09:12.159993,completed,Ho Chi Minh City,standard,
O002439,C000534,2026-06-10 15:42:52.159993,completed,Ho Chi Minh City,standard,
O002440,C000701,2026-05-28 22:19:08.159993,completed,Ho Chi Minh City,standard,
O002441,C000569,2026-06-09 11:58:11.159993,completed,Ho Chi Minh City,express,
O002442,C000800,2026-05-07 00:31:53.159993,completed,Ho Chi Minh City,express,
O002443,C000435,2026-03-22 11:04:34.159993,pending,Ho Chi Minh City,,
O002444,C000586,2026-06-15 09:47:20.159993,completed,Ho Chi Minh City,standard,
O002445,C000728,2026-01-23 20:13:08.159993,completed,Ho Chi Minh City,,
O002446,C000629,2026-04-26 16:33:26.159993,completed,Da Nang,standard,
O002447,C000300,2026-05-14 13:42:46.159993,returned,Ho Chi Minh City,standard,
O002448,C000603,2026-05-21 17:19:44.159993,completed,Ho Chi Minh City,standard,
O002449,C000637,2026-05-01 00:38:32.159993,completed,Ho Chi Minh City,standard,
O002450,C000811,2026-05-12 15:00:15.159993,completed,Ho Chi Minh City,same_day,
O002451,C000052,2026-05-16 15:01:51.159993,completed,Ho Chi Minh City,standard,
O002452,C000908,2026-05-02 21:59:02.159993,completed,Ho Chi Minh City,standard,
O002453,C000417,2026-06-16 16:48:24.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002454,C000202,2026-06-07 14:28:39.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O002455,C000105,2026-05-24 10:04:06.159993,completed,Ho Chi Minh City,express,
O002456,C000970,2026-02-28 08:46:48.159993,completed,Ho Chi Minh City,,
O002457,C000722,2026-06-19 17:54:45.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002458,C000907,2026-03-30 20:14:27.159993,completed,Ho Chi Minh City,standard,
O002459,C000442,2026-06-17 01:45:30.159993,completed,Ho Chi Minh City,express,
O002460,C000221,2026-06-09 16:28:07.159993,completed,Ho Chi Minh City,standard,
O002461,C000151,2026-06-18 18:11:10.159993,completed,Ho Chi Minh City,same_day,
O002462,C000631,2026-06-18 06:00:03.159993,completed,Ho Chi Minh City,standard,
O002463,C000503,2026-06-20 00:28:06.159993,cancelled,Ho Chi Minh City,standard,
O002464,C000274,2026-06-18 04:44:44.159993,completed,Can Tho,express,
O002465,C000389,2026-06-06 07:04:05.159993,pending,Can Tho,same_day,SAVEUPTO20
O002466,C000042,2026-05-15 08:35:03.159993,completed,Ho Chi Minh City,standard,
O002467,C000818,2026-01-26 08:29:53.159993,cancelled,Ho Chi Minh City,,
O002468,C000875,2026-05-27 08:10:41.159993,completed,Ho Chi Minh City,standard,
O002469,C000102,2026-03-06 17:23:18.159993,completed,Da Nang,,
O002470,C000417,2026-06-16 13:20:18.159993,completed,Ho Chi Minh City,same_day,
O002471,C000477,2026-06-03 23:32:41.159993,pending,Ho Chi Minh City,standard,
O002472,C000640,2026-06-19 16:37:25.159993,completed,Ho Chi Minh City,standard,
O002473,C000874,2026-03-21 04:54:47.159993,cancelled,Ho Chi Minh City,,
O002474,C000593,2026-04-28 21:58:25.159993,cancelled,Ho Chi Minh City,express,
O002475,C000423,2026-05-25 13:19:28.159993,returned,Ho Chi Minh City,standard,
O002476,C000839,2026-01-15 07:27:18.159993,completed,Ho Chi Minh City,,
O002477,C000761,2026-02-20 16:57:30.159993,completed,Ho Chi Minh City,,
O002478,C000033,2026-02-14 09:30:22.159993,completed,Hanoi,,
O002479,C000920,2026-06-06 03:21:55.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O002480,C000150,2026-06-16 21:19:36.159993,completed,Ho Chi Minh City,standard,
O002481,C000184,2026-05-24 11:06:46.159993,completed,Ho Chi Minh City,standard,
O002482,C000150,2026-01-27 22:23:02.159993,completed,Ho Chi Minh City,,
O002483,C000569,2026-06-07 06:49:21.159993,returned,Ho Chi Minh City,express,
O002484,C000503,2026-06-20 21:28:42.159993,completed,Ho Chi Minh City,same_day,
O002485,C000889,2026-04-24 11:58:12.159993,completed,Ho Chi Minh City,standard,
O002486,C000536,2026-03-04 18:38:35.159993,completed,Ho Chi Minh City,,
O002487,C000312,2026-05-25 02:34:47.159993,completed,Ho Chi Minh City,standard,
O002488,C000527,2026-06-17 13:08:48.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O002489,C000080,2026-05-17 21:57:37.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002490,C000770,2026-06-04 12:54:20.159993,completed,Ho Chi Minh City,standard,
O002491,C000510,2026-06-11 09:42:16.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002492,C000847,2026-06-16 17:53:27.159993,completed,Bien Hoa,standard,SAVEUPTO20
O002493,C000132,2026-05-05 00:32:46.159993,completed,Ho Chi Minh City,standard,
O002494,C000550,2026-06-14 02:51:54.159993,completed,Ho Chi Minh City,same_day,
O002495,C000278,2026-06-06 05:31:00.159993,returned,Ho Chi Minh City,express,
O002496,C000849,2026-06-12 12:12:01.159993,completed,Ho Chi Minh City,standard,
O002497,C000958,2026-05-07 06:59:37.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002498,C000870,2026-01-30 15:43:14.159993,completed,Ho Chi Minh City,,
O002499,C000633,2026-06-14 20:25:50.159993,pending,Ho Chi Minh City,express,
O002500,C000036,2026-01-23 01:35:51.159993,completed,Ho Chi Minh City,,
O002501,C000909,2026-03-17 17:29:05.159993,completed,Can Tho,,
O002502,C000689,2026-04-19 10:24:27.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O002503,C000608,2026-05-01 03:21:21.159993,completed,Ho Chi Minh City,express,
O002504,C000774,2026-06-20 03:12:10.159993,completed,Ho Chi Minh City,standard,
O002505,C000565,2026-06-18 20:00:00.159993,completed,Ho Chi Minh City,standard,
O002506,C000853,2026-06-18 00:20:17.159993,pending,Ho Chi Minh City,standard,
O002507,C000502,2026-05-08 10:43:53.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002508,C000272,2025-12-30 21:57:26.159993,returned,Ho Chi Minh City,,
O002509,C000902,2026-02-26 10:57:51.159993,completed,Ho Chi Minh City,,
O002510,C000617,2026-04-18 16:53:21.159993,completed,Bien Hoa,express,
O002511,C000812,2026-06-20 15:14:34.159993,returned,Ho Chi Minh City,standard,
O002512,C000526,2026-03-23 05:03:10.159993,completed,Ho Chi Minh City,,
O002513,C000969,2026-06-12 09:02:21.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002514,C000533,2026-05-10 11:28:25.159993,cancelled,Ho Chi Minh City,standard,
O002515,C000017,2026-05-21 09:36:34.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002516,C000993,2026-05-15 07:13:51.159993,completed,Ho Chi Minh City,standard,
O002517,C000364,2026-06-02 22:27:34.159993,completed,Da Nang,standard,
O002518,C000773,2026-05-04 02:03:20.159993,returned,Ho Chi Minh City,standard,
O002519,C000171,2026-01-16 01:23:29.159993,cancelled,Da Nang,,
O002520,C000967,2026-06-06 07:48:00.159993,completed,Ho Chi Minh City,same_day,
O002521,C000895,2026-05-14 22:03:40.159993,pending,Ho Chi Minh City,same_day,
O002522,C000365,2026-06-01 20:29:25.159993,completed,Ho Chi Minh City,same_day,
O002523,C000516,2026-01-24 09:03:06.159993,completed,Ho Chi Minh City,,
O002524,C000166,2026-05-31 11:08:15.159993,completed,Hanoi,standard,
O002525,C000359,2026-02-26 00:56:50.159993,returned,Can Tho,,
O002526,C000291,2026-06-15 12:49:24.159993,completed,Ho Chi Minh City,express,
O002527,C000381,2026-04-04 19:34:28.159993,completed,Ho Chi Minh City,standard,
O002528,C000917,2026-05-03 22:00:43.159993,completed,Ho Chi Minh City,standard,
O002529,C000678,2026-02-21 11:44:07.159993,completed,Ho Chi Minh City,,
O002530,C000792,2026-06-13 03:54:00.159993,returned,Ho Chi Minh City,express,
O002531,C000494,2026-05-24 23:47:19.159993,completed,Ho Chi Minh City,standard,
O002532,C000844,2026-06-18 19:27:25.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002533,C000914,2026-06-19 01:22:45.159993,completed,Ho Chi Minh City,standard,
O002534,C000182,2026-03-24 06:59:47.159993,completed,Ho Chi Minh City,standard,
O002535,C000775,2026-06-12 05:57:51.159993,completed,Ho Chi Minh City,express,
O002536,C000462,2026-05-29 14:07:27.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002537,C000896,2026-04-26 22:56:31.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002538,C000682,2026-06-01 06:48:24.159993,completed,Ho Chi Minh City,express,
O002539,C000383,2026-06-19 09:32:36.159993,completed,Ho Chi Minh City,standard,
O002540,C000913,2026-06-02 17:52:31.159993,completed,Da Nang,standard,SAVEUPTO20
O002541,C000897,2026-05-23 14:59:22.159993,completed,Ho Chi Minh City,same_day,
O002542,C000147,2026-06-07 03:58:48.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002543,C000786,2026-04-12 21:53:13.159993,completed,Hanoi,standard,
O002544,C000044,2026-03-08 05:19:52.159993,completed,Ho Chi Minh City,,
O002545,C000411,2026-03-11 12:15:09.159993,completed,Ho Chi Minh City,,
O002546,C000609,2026-06-21 08:26:09.159993,completed,Ho Chi Minh City,standard,
O002547,C000496,2026-03-09 03:01:54.159993,completed,Ho Chi Minh City,,
O002548,C000659,2026-02-26 19:40:27.159993,completed,Ho Chi Minh City,,
O002549,C000533,2026-04-26 11:26:35.159993,completed,Ho Chi Minh City,standard,
O002550,C000301,2026-03-17 22:44:52.159993,completed,Ho Chi Minh City,,
O002551,C000347,2026-06-20 11:59:59.159993,completed,Da Nang,express,
O002552,C000303,2026-02-18 01:35:15.159993,completed,Ho Chi Minh City,,
O002553,C000964,2026-02-20 11:49:19.159993,completed,Ho Chi Minh City,,
O002554,C000085,2026-05-18 12:27:01.159993,returned,Ho Chi Minh City,express,
O002555,C000757,2026-06-19 13:28:14.159993,completed,Ho Chi Minh City,same_day,
O002556,C000849,2026-05-23 06:31:08.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002557,C000227,2026-05-31 13:41:47.159993,cancelled,Ho Chi Minh City,standard,
O002558,C000614,2026-05-05 22:54:50.159993,completed,Ho Chi Minh City,express,
O002559,C000317,2026-05-09 16:25:11.159993,completed,Da Nang,standard,
O002560,C000932,2026-05-14 05:23:53.159993,returned,Ho Chi Minh City,same_day,SAVEUPTO20
O002561,C000968,2026-04-16 20:11:21.159993,completed,Ho Chi Minh City,express,
O002562,C000676,2026-06-07 21:12:32.159993,completed,Ho Chi Minh City,standard,
O002563,C000969,2026-06-16 07:31:26.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002564,C000256,2026-04-26 22:03:38.159993,completed,Ho Chi Minh City,express,
O002565,C000747,2026-06-03 03:38:25.159993,completed,Ho Chi Minh City,standard,
O002566,C000148,2026-02-09 18:43:02.159993,completed,Ho Chi Minh City,,
O002567,C000997,2026-06-15 05:47:00.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002568,C000610,2026-06-18 17:31:20.159993,completed,Da Nang,standard,
O002569,C000016,2026-05-27 13:15:14.159993,completed,Ho Chi Minh City,standard,
O002570,C000734,2026-06-09 13:00:38.159993,cancelled,Ho Chi Minh City,standard,
O002571,C000708,2026-06-02 10:44:54.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002572,C000380,2026-02-16 03:28:00.159993,pending,Ho Chi Minh City,,
O002573,C000135,2026-05-23 11:00:57.159993,completed,Ho Chi Minh City,standard,
O002574,C000705,2026-04-20 23:30:45.159993,completed,Ho Chi Minh City,standard,
O002575,C000410,2026-02-16 00:21:06.159993,completed,Can Tho,,
O002576,C000640,2026-06-17 21:57:22.159993,completed,Hanoi,same_day,SAVEUPTO20
O002577,C000268,2026-03-22 23:37:17.159993,completed,Ho Chi Minh City,,
O002578,C000023,2026-02-13 08:22:38.159993,completed,Ho Chi Minh City,,
O002579,C000349,2026-04-18 23:57:21.159993,completed,Ho Chi Minh City,standard,
O002580,C000995,2026-05-26 09:25:54.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002581,C000454,2026-01-31 11:15:32.159993,completed,Ho Chi Minh City,,
O002582,C000973,2026-05-02 17:01:07.159993,completed,Ho Chi Minh City,standard,
O002583,C000474,2026-03-24 07:48:55.159993,completed,Ho Chi Minh City,standard,
O002584,C000405,2026-04-30 20:30:52.159993,completed,Bien Hoa,standard,
O002585,C000486,2026-03-19 18:47:04.159993,completed,Ho Chi Minh City,,
O002586,C000310,2026-02-10 07:29:35.159993,completed,Ho Chi Minh City,,
O002587,C000063,2026-03-01 14:16:22.159993,returned,Ho Chi Minh City,,
O002588,C000614,2026-03-15 07:20:55.159993,completed,Ho Chi Minh City,,
O002589,C000141,2026-06-18 19:32:43.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002590,C000025,2026-06-01 00:07:48.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002591,C000805,2026-06-18 09:48:07.159993,completed,Ho Chi Minh City,same_day,
O002592,C000492,2026-06-15 11:47:20.159993,completed,Ho Chi Minh City,standard,
O002593,C000382,2026-06-16 14:53:49.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002594,C000549,2026-06-09 08:17:56.159993,completed,Ho Chi Minh City,standard,
O002595,C000167,2026-02-28 20:45:08.159993,completed,Ho Chi Minh City,,
O002596,C000848,2026-03-23 18:44:02.159993,completed,Ho Chi Minh City,,
O002597,C000124,2026-05-02 02:43:54.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002598,C000815,2026-05-29 07:14:32.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O002599,C000523,2026-03-24 10:02:50.159993,completed,Ho Chi Minh City,standard,
O002600,C000591,2026-05-23 23:48:07.159993,returned,Ho Chi Minh City,same_day,
O002601,C000717,2026-06-05 13:57:31.159993,completed,Ho Chi Minh City,express,
O002602,C000144,2026-05-07 09:50:38.159993,completed,Ho Chi Minh City,standard,
O002603,C000261,2026-06-15 11:18:01.159993,completed,Ho Chi Minh City,express,
O002604,C000290,2026-05-09 06:56:03.159993,completed,Ho Chi Minh City,standard,
O002605,C000771,2026-04-27 16:25:13.159993,completed,Ho Chi Minh City,standard,
O002606,C000336,2026-06-18 10:33:13.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002607,C000608,2026-06-07 18:49:42.159993,returned,Ho Chi Minh City,express,
O002608,C000092,2026-05-23 00:28:14.159993,completed,Ho Chi Minh City,standard,
O002609,C000806,2026-06-11 23:11:12.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002610,C000343,2026-06-03 19:14:56.159993,completed,Ho Chi Minh City,standard,
O002611,C000487,2026-03-19 04:06:04.159993,completed,Ho Chi Minh City,,
O002612,C000140,2026-06-13 03:20:45.159993,completed,Ho Chi Minh City,standard,
O002613,C000285,2026-04-11 03:02:21.159993,completed,Ho Chi Minh City,standard,
O002614,C000329,2026-05-06 18:36:12.159993,completed,Ho Chi Minh City,express,
O002615,C000879,2026-04-14 16:43:11.159993,completed,Da Nang,standard,SAVEUPTO20
O002616,C000132,2026-05-17 01:14:15.159993,completed,Ho Chi Minh City,express,
O002617,C000479,2026-04-24 19:55:15.159993,completed,Ho Chi Minh City,standard,
O002618,C000457,2026-03-03 06:07:48.159993,completed,Ho Chi Minh City,,
O002619,C000499,2026-06-08 18:37:18.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002620,C000675,2026-06-21 08:03:37.159993,completed,Ho Chi Minh City,standard,
O002621,C000922,2026-06-07 20:54:38.159993,completed,Hanoi,standard,
O002622,C000709,2026-03-27 23:03:03.159993,completed,Ho Chi Minh City,standard,
O002623,C000087,2026-05-15 19:51:31.159993,completed,Ho Chi Minh City,same_day,
O002624,C000932,2026-05-23 07:46:49.159993,completed,Ho Chi Minh City,standard,
O002625,C000801,2026-01-11 16:10:01.159993,completed,Ho Chi Minh City,,
O002626,C000776,2026-06-17 02:22:48.159993,completed,Ho Chi Minh City,express,
O002627,C000987,2026-05-25 06:34:31.159993,completed,Ho Chi Minh City,standard,
O002628,C000221,2026-02-12 19:00:42.159993,completed,Ho Chi Minh City,,
O002629,C000189,2026-05-22 15:23:10.159993,returned,Ho Chi Minh City,standard,
O002630,C000633,2026-05-14 15:38:44.159993,completed,Bien Hoa,standard,
O002631,C000696,2026-04-21 18:27:43.159993,completed,Ho Chi Minh City,same_day,
O002632,C000847,2026-04-22 07:45:38.159993,completed,Ho Chi Minh City,standard,
O002633,C000098,2026-04-27 06:46:02.159993,completed,Da Nang,standard,
O002634,C000353,2026-03-02 00:52:20.159993,completed,Ho Chi Minh City,,
O002635,C000892,2026-05-06 14:58:41.159993,pending,Ho Chi Minh City,express,
O002636,C000529,2026-06-11 14:42:44.159993,completed,Ho Chi Minh City,standard,
O002637,C000892,2026-06-06 18:30:56.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002638,C000080,2026-05-08 00:05:30.159993,cancelled,Ho Chi Minh City,standard,
O002639,C000791,2026-03-14 15:52:35.159993,returned,Ho Chi Minh City,,
O002640,C000616,2026-05-14 17:54:36.159993,completed,Ho Chi Minh City,standard,
O002641,C000372,2026-04-25 03:02:01.159993,completed,Da Nang,express,
O002642,C000153,2026-06-14 15:51:02.159993,completed,Ho Chi Minh City,express,
O002643,C000022,2026-04-25 19:19:03.159993,completed,Ho Chi Minh City,same_day,
O002644,C000829,2026-06-21 02:10:56.159993,completed,Ho Chi Minh City,standard,
O002645,C000680,2026-06-18 10:59:13.159993,completed,Ho Chi Minh City,same_day,
O002646,C000541,2026-05-25 11:20:08.159993,completed,Ho Chi Minh City,standard,
O002647,C000503,2026-06-18 14:38:51.159993,completed,Ho Chi Minh City,standard,
O002648,C000318,2026-06-21 10:49:00.159993,pending,Ho Chi Minh City,standard,
O002649,C000690,2026-05-27 01:59:22.159993,completed,Ho Chi Minh City,standard,
O002650,C000368,2026-05-28 06:06:34.159993,completed,Ho Chi Minh City,same_day,
O002651,C000558,2026-06-04 04:59:56.159993,completed,Ho Chi Minh City,standard,
O002652,C000077,2026-06-05 17:20:34.159993,cancelled,Ho Chi Minh City,standard,
O002653,C000921,2026-06-07 20:25:09.159993,completed,Hanoi,standard,
O002654,C000041,2026-05-26 04:42:23.159993,returned,Ho Chi Minh City,express,
O002655,C000023,2026-04-10 12:04:48.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O002656,C000141,2026-06-20 13:43:44.159993,completed,Ho Chi Minh City,standard,
O002657,C000143,2026-05-31 04:10:44.159993,returned,Ho Chi Minh City,same_day,
O002658,C000115,2026-06-17 22:25:31.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O002659,C000975,2026-03-19 23:42:24.159993,cancelled,Da Nang,,
O002660,C000885,2026-06-01 05:42:00.159993,returned,Bien Hoa,standard,
O002661,C000237,2026-05-19 21:33:26.159993,completed,Ho Chi Minh City,standard,
O002662,C000523,2026-03-26 19:47:53.159993,completed,Hanoi,standard,
O002663,C000105,2026-06-21 05:17:35.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O002664,C000311,2026-06-13 02:19:37.159993,completed,Ho Chi Minh City,standard,
O002665,C000961,2026-04-03 11:15:47.159993,completed,Ho Chi Minh City,standard,
O002666,C000287,2026-01-26 20:12:45.159993,completed,Ho Chi Minh City,,
O002667,C000467,2026-02-10 12:50:43.159993,pending,Ho Chi Minh City,,
O002668,C000045,2026-03-14 14:44:27.159993,completed,Ho Chi Minh City,,
O002669,C000227,2026-06-07 17:21:09.159993,cancelled,Ho Chi Minh City,standard,
O002670,C000607,2026-06-02 12:34:00.159993,completed,Ho Chi Minh City,standard,
O002671,C000057,2026-04-06 23:05:45.159993,completed,Ho Chi Minh City,standard,
O002672,C000771,2026-05-12 16:03:55.159993,completed,Ho Chi Minh City,same_day,
O002673,C000744,2026-02-13 06:53:42.159993,completed,Ho Chi Minh City,,
O002674,C000991,2026-02-24 15:47:29.159993,completed,Ho Chi Minh City,,
O002675,C000348,2026-06-14 07:01:43.159993,completed,Ho Chi Minh City,express,
O002676,C000513,2026-06-06 12:24:12.159993,completed,Ho Chi Minh City,standard,
O002677,C000114,2026-05-06 15:07:24.159993,completed,Ho Chi Minh City,express,
O002678,C000080,2026-06-03 14:38:40.159993,completed,Ho Chi Minh City,standard,
O002679,C000044,2026-05-16 07:14:27.159993,completed,Ho Chi Minh City,standard,
O002680,C000393,2026-05-02 19:54:47.159993,completed,Ho Chi Minh City,standard,
O002681,C000148,2026-02-13 09:34:16.159993,completed,Ho Chi Minh City,,
O002682,C000981,2026-06-17 06:25:47.159993,completed,Ho Chi Minh City,standard,
O002683,C000454,2026-01-11 23:38:35.159993,completed,Ho Chi Minh City,,
O002684,C000241,2026-01-24 06:39:07.159993,completed,Ho Chi Minh City,,
O002685,C000258,2026-06-11 05:50:46.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O002686,C000189,2026-04-06 01:22:44.159993,completed,Ho Chi Minh City,standard,
O002687,C000008,2026-05-01 15:54:04.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002688,C000890,2026-05-02 01:54:10.159993,completed,Ho Chi Minh City,standard,
O002689,C000173,2026-06-21 04:57:03.159993,completed,Ho Chi Minh City,standard,
O002690,C000889,2026-01-12 14:50:13.159993,cancelled,Ho Chi Minh City,,
O002691,C000084,2026-06-04 03:02:49.159993,completed,Ho Chi Minh City,standard,
O002692,C000360,2026-06-11 05:22:32.159993,completed,Ho Chi Minh City,standard,
O002693,C000284,2026-05-19 16:41:15.159993,completed,Da Nang,standard,
O002694,C000961,2026-04-07 08:33:27.159993,completed,Ho Chi Minh City,express,
O002695,C000607,2026-06-17 06:17:19.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002696,C000711,2026-05-21 10:38:34.159993,completed,Hanoi,standard,
O002697,C000273,2026-06-07 18:13:14.159993,completed,Ho Chi Minh City,same_day,
O002698,C000610,2026-05-31 22:11:24.159993,cancelled,Ho Chi Minh City,standard,
O002699,C000599,2026-05-26 13:00:58.159993,completed,Da Nang,standard,
O002700,C000667,2026-06-13 17:57:03.159993,completed,Can Tho,standard,
O002701,C000403,2026-05-13 09:59:24.159993,cancelled,Ho Chi Minh City,standard,
O002702,C000063,2026-05-05 07:29:33.159993,completed,Ho Chi Minh City,standard,
O002703,C000361,2026-05-30 03:15:03.159993,completed,Ho Chi Minh City,standard,
O002704,C000925,2026-03-12 14:06:21.159993,completed,Ho Chi Minh City,,
O002705,C000498,2026-05-09 22:15:31.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002706,C000313,2026-03-28 07:06:31.159993,completed,Ho Chi Minh City,standard,
O002707,C000803,2026-06-11 02:50:11.159993,returned,Ho Chi Minh City,standard,
O002708,C000438,2026-06-18 04:35:40.159993,completed,Ho Chi Minh City,express,
O002709,C000867,2026-06-09 06:48:21.159993,completed,Ho Chi Minh City,same_day,
O002710,C000533,2026-05-22 15:09:49.159993,completed,Ho Chi Minh City,express,
O002711,C000194,2026-03-24 05:29:36.159993,completed,Ho Chi Minh City,standard,
O002712,C000262,2026-05-06 03:30:26.159993,completed,Ho Chi Minh City,same_day,
O002713,C000903,2026-06-09 19:00:13.159993,completed,Ho Chi Minh City,express,
O002714,C000167,2026-04-06 06:01:31.159993,completed,Hanoi,standard,SAVEUPTO20
O002715,C000143,2026-04-01 15:06:19.159993,cancelled,Ho Chi Minh City,same_day,
O002716,C000842,2026-06-02 20:23:05.159993,completed,Ho Chi Minh City,express,
O002717,C000743,2026-04-27 07:06:20.159993,completed,Ho Chi Minh City,standard,
O002718,C000749,2026-03-06 20:43:50.159993,completed,Bien Hoa,,
O002719,C000027,2026-05-10 23:27:46.159993,returned,Ho Chi Minh City,express,
O002720,C000921,2026-06-14 04:31:22.159993,completed,Ho Chi Minh City,standard,
O002721,C000458,2026-06-10 10:13:22.159993,completed,Ho Chi Minh City,standard,
O002722,C000275,2026-06-07 10:46:38.159993,completed,Ho Chi Minh City,express,
O002723,C000615,2026-05-07 15:50:38.159993,cancelled,Ho Chi Minh City,standard,
O002724,C000966,2026-05-05 09:46:43.159993,completed,Da Nang,same_day,
O002725,C000764,2026-06-10 07:20:08.159993,completed,Hanoi,express,
O002726,C000770,2026-05-26 01:49:28.159993,completed,Can Tho,same_day,
O002727,C000674,2026-05-28 18:31:22.159993,completed,Hanoi,standard,
O002728,C000766,2026-06-11 22:08:12.159993,returned,Bien Hoa,standard,
O002729,C000561,2026-04-12 03:06:44.159993,completed,Ho Chi Minh City,standard,
O002730,C000725,2026-06-03 19:26:04.159993,completed,Ho Chi Minh City,standard,
O002731,C000880,2026-05-23 03:16:03.159993,completed,Ho Chi Minh City,standard,
O002732,C000089,2026-05-14 07:23:37.159993,completed,Da Nang,standard,
O002733,C000048,2026-06-02 09:58:25.159993,completed,Ho Chi Minh City,standard,
O002734,C000844,2026-06-03 18:08:15.159993,completed,Da Nang,express,
O002735,C000047,2026-03-30 18:14:26.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002736,C000217,2026-03-26 17:00:32.159993,completed,Hanoi,standard,
O002737,C000350,2026-03-15 06:52:17.159993,completed,Ho Chi Minh City,,
O002738,C000439,2026-03-16 07:43:29.159993,completed,Ho Chi Minh City,,
